! 3He range in H180C10F40
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
85.000000	1.09566e+08	85.000000	1.09312e+08	85.000000	1.09615e+08	85.000000	1.09689e+08	85.000000	1.09668e+08	85.000000	1.01169e+06	85.000000	489765    	85.000000	1.50998e+06	85.000000	1.46208e+06	85.000000	1.55723e+06	
90.000000	1.21324e+08	90.000000	1.2113e+08	90.000000	1.21416e+08	90.000000	1.21502e+08	90.000000	1.21474e+08	90.000000	1.11958e+06	90.000000	539598    	90.000000	1.67153e+06	90.000000	1.61317e+06	90.000000	1.7263e+06	
95.000000	1.33584e+08	95.000000	1.33455e+08	95.000000	1.33722e+08	95.000000	1.33821e+08	95.000000	1.33786e+08	95.000000	1.23177e+06	95.000000	591287    	95.000000	1.83979e+06	95.000000	1.77017e+06	95.000000	1.90274e+06	
100.000000	1.46337e+08	100.000000	1.46277e+08	100.000000	1.46524e+08	100.000000	1.46637e+08	100.000000	1.46595e+08	100.000000	1.34813e+06	100.000000	644784    	100.000000	2.01458e+06	100.000000	1.93295e+06	100.000000	2.08642e+06	
105.000000	1.59572e+08	105.000000	1.59586e+08	105.000000	1.59812e+08	105.000000	1.5994e+08	105.000000	1.59889e+08	105.000000	1.46853e+06	105.000000	700049    	105.000000	2.19574e+06	105.000000	2.10137e+06	105.000000	2.27719e+06	
110.000000	1.73282e+08	110.000000	1.73371e+08	110.000000	1.73577e+08	110.000000	1.7372e+08	110.000000	1.73659e+08	110.000000	1.59284e+06	110.000000	757010    	110.000000	2.38312e+06	110.000000	2.27529e+06	110.000000	2.47492e+06	
115.000000	1.87459e+08	115.000000	1.87623e+08	115.000000	1.87809e+08	115.000000	1.87968e+08	115.000000	1.87898e+08	115.000000	1.72095e+06	115.000000	815609    	115.000000	2.57657e+06	115.000000	2.45462e+06	115.000000	2.67949e+06	
120.000000	2.02093e+08	120.000000	2.02332e+08	120.000000	2.02498e+08	120.000000	2.02676e+08	120.000000	2.02594e+08	120.000000	1.85275e+06	120.000000	875844    	120.000000	2.77595e+06	120.000000	2.6392e+06	120.000000	2.89074e+06	
125.000000	2.17178e+08	125.000000	2.17491e+08	125.000000	2.17638e+08	125.000000	2.17834e+08	125.000000	2.17741e+08	125.000000	1.98811e+06	125.000000	937633    	125.000000	2.9811e+06	125.000000	2.82895e+06	125.000000	3.10858e+06	
130.000000	2.32706e+08	130.000000	2.3309e+08	130.000000	2.33219e+08	130.000000	2.33434e+08	130.000000	2.33329e+08	130.000000	2.12694e+06	130.000000	1.00097e+06	130.000000	3.19191e+06	130.000000	3.02373e+06	130.000000	3.33287e+06	
135.000000	2.4867e+08	135.000000	2.49121e+08	135.000000	2.49234e+08	135.000000	2.49469e+08	135.000000	2.49351e+08	135.000000	2.26912e+06	135.000000	1.06583e+06	135.000000	3.40822e+06	135.000000	3.22346e+06	135.000000	3.56349e+06	
140.000000	2.65063e+08	140.000000	2.65576e+08	140.000000	2.65673e+08	140.000000	2.6593e+08	140.000000	2.65798e+08	140.000000	2.41456e+06	140.000000	1.13212e+06	140.000000	3.62993e+06	140.000000	3.42801e+06	140.000000	3.80034e+06	
145.000000	2.8188e+08	145.000000	2.82447e+08	145.000000	2.82531e+08	145.000000	2.8281e+08	145.000000	2.82664e+08	145.000000	2.56316e+06	145.000000	1.19983e+06	145.000000	3.85689e+06	145.000000	3.6373e+06	145.000000	4.0433e+06	
150.000000	2.99112e+08	150.000000	2.99727e+08	150.000000	2.998e+08 	150.000000	3.00102e+08	150.000000	2.99941e+08	150.000000	2.71482e+06	150.000000	1.26892e+06	150.000000	4.08899e+06	150.000000	3.85122e+06	150.000000	4.29225e+06	
155.000000	3.22793e+08	155.000000	3.17409e+08	155.000000	3.17472e+08	155.000000	3.17798e+08	155.000000	3.17621e+08	155.000000	2.86946e+06	155.000000	1.33936e+06	155.000000	4.32611e+06	155.000000	4.06968e+06	155.000000	4.5471e+06	
160.000000	3.47194e+08	160.000000	3.35484e+08	160.000000	3.35542e+08	160.000000	3.35891e+08	160.000000	3.35698e+08	160.000000	3.02698e+06	160.000000	1.41113e+06	160.000000	4.56813e+06	160.000000	4.29259e+06	160.000000	4.80774e+06	
